Latitude,Longitude,Elevation (m),City,Weather_loc,Distance_km,Difference_km
-27.30752,133.62464,320.00714,Welbourn Hill,Coober pedy,1948.158,1.032
-27.31332,133.63098,322.83148,Welbourn Hill,Coober pedy,1949.056,0.898
-27.32191,133.6373,323.42429,Welbourn Hill,Coober pedy,1950.195,1.139
-27.33006,133.64254,321.28473,Welbourn Hill,Coober pedy,1951.236,1.041
-27.33703,133.64701,319.05603,Welbourn Hill,Coober pedy,1952.126,0.89
-27.34504,133.65215,322.89908,Welbourn Hill,Coober pedy,1953.149,1.023
-27.35285,133.65717,325.88702,Welbourn Hill,Coober pedy,1954.147,0.998
-27.36089,133.66231,321.99615,Welbourn Hill,Coober pedy,1955.173,1.026
-27.36837,133.6671,318.57925,Welbourn Hill,Coober pedy,1956.128,0.955
-27.37664,133.67242,312.05219,Welbourn Hill,Coober pedy,1957.185,1.057
-27.38458,133.67752,306.62888,Welbourn Hill,Coober pedy,1958.199,1.014
-27.39146,133.68194,304.89746,Welbourn Hill,Coober pedy,1959.078,0.879
-27.39899,133.68704,302.6694,Welbourn Hill,Coober pedy,1960.053,0.975
-27.40704,133.6938,299.44043,Welbourn Hill,Coober pedy,1961.168,1.115
-27.41418,133.70126,296.88162,Welbourn Hill,Coober pedy,1962.25,1.082
-27.41921,133.70652,294.35202,Welbourn Hill,Coober pedy,1963.012,0.762
-27.4269,133.71345,293.99243,Welbourn Hill,Coober pedy,1964.105,1.093
-27.43461,133.71929,290.36084,Welbourn Hill,Coober pedy,1965.136,1.031
-27.44306,133.72459,289.09543,Welbourn Hill,Coober pedy,1966.209,1.073
-27.4504,133.72953,286.13892,Welbourn Hill,Coober pedy,1967.158,0.949
-27.4575,133.73541,284.88266,Wintinna,Coober pedy,1968.136,0.978
-27.4636,133.74114,285.42899,Wintinna,Coober pedy,1969.018,0.882
-27.47072,133.7479,283.56543,Wintinna,Coober pedy,1970.052,1.034
-27.47809,133.75484,283.31653,Wintinna,Coober pedy,1971.119,1.067
-27.48471,133.76109,284.0,Wintinna,Coober pedy,1972.078,0.959
-27.49105,133.76708,290.54047,Wintinna,Coober pedy,1972.997,0.919
-27.49833,133.77393,293.01755,Wintinna,Coober pedy,1974.05,1.053
-27.50605,133.78124,300.03067,Wintinna,Coober pedy,1975.17,1.12
-27.51228,133.7871,296.06442,Wintinna,Coober pedy,1976.071,0.901
-27.52014,133.7941,291.02383,Wintinna,Coober pedy,1977.183,1.112
-27.52672,133.79942,290.3656,Wintinna,Coober pedy,1978.082,0.899
-27.54045,133.80953,293.59277,Wintinna,Coober pedy,1979.902,1.82
-27.54251,133.81105,292.46606,Wintinna,Coober pedy,1980.175,0.273
-27.54909,133.8159,291.47061,Wintinna,Coober pedy,1981.047,0.872
-27.55883,133.82306,290.0235,Wintinna,Coober pedy,1982.337,1.29
-27.56403,133.82689,285.561,Wintinna,Coober pedy,1983.026,0.689
-27.57253,133.83313,288.0,Wintinna,Coober pedy,1984.152,1.126
-27.57904,133.83793,288.87009,Wintinna,Coober pedy,1985.015,0.863
-27.58713,133.8439,291.53589,Wintinna,Coober pedy,1986.088,1.073
-27.59491,133.84962,291.36261,Wintinna,Coober pedy,1987.119,1.031
-27.60143,133.85456,294.07648,Wintinna,Coober pedy,1987.991,0.872
-27.60938,133.86123,292.52115,Wintinna,Coober pedy,1989.091,1.1
-27.61602,133.86745,290.74414,Wintinna,Coober pedy,1990.049,0.958
-27.62282,133.87447,290.88873,Wintinna,Coober pedy,1991.073,1.024
-27.62873,133.88122,289.509,Wintinna,Coober pedy,1992.007,0.934
-27.63528,133.88948,293.14203,Wintinna,Coober pedy,1993.099,1.092
-27.64097,133.8972,292.98868,Wintinna,Coober pedy,1994.088,0.989
-27.64932,133.90857,292.26935,Wintinna,Coober pedy,1995.542,1.454
-27.65209,133.91233,291.53094,Wintinna,Coober pedy,1996.024,0.482
-27.65773,133.92001,292.9039,Wintinna,Coober pedy,1997.006,0.982
-27.66414,133.92874,295.87167,Wintinna,Coober pedy,1998.122,1.116
-27.66995,133.93555,305.78848,Wintinna,Coober pedy,1999.053,0.931
-27.67659,133.94136,310.06714,Wintinna,Coober pedy,1999.986,0.933
-27.6849,133.94659,301.24725,Wintinna,Coober pedy,2001.042,1.056
-27.69278,133.95167,312.13818,Wintinna,Coober pedy,2002.049,1.007
-27.69996,133.95611,323.44064,Wintinna,Coober pedy,2002.957,0.908
-27.70844,133.96268,316.65948,Wintinna,Coober pedy,2004.098,1.141
-27.71372,133.96905,311.95276,Wintinna,Coober pedy,2004.956,0.858
-27.72071,133.97612,309.34335,Wintinna,Coober pedy,2005.998,1.042
-27.72799,133.98098,316.12189,Wintinna,Coober pedy,2006.936,0.938
-27.73635,133.98497,327.22891,Wintinna,Coober pedy,2007.942,1.006
-27.74442,133.98925,327.98862,Wintinna,Coober pedy,2008.931,0.989
-27.75206,133.99486,319.99561,Wintinna,Coober pedy,2009.942,1.011
-27.75912,134.0017,313.02838,Wintinna,Coober pedy,2010.975,1.033
-27.76586,134.0084,312.1265,Wintinna,Coober pedy,2011.972,0.997
-27.77362,134.01407,311.03104,Wintinna,Coober pedy,2012.998,1.026
-27.78209,134.0178,302.05771,Wintinna,Coober pedy,2014.006,1.008
-27.79081,134.01953,298.67331,Wintinna,Coober pedy,2014.987,0.981
-27.7992,134.01961,296.48065,Wintinna,Coober pedy,2015.917,0.93
-27.80866,134.01998,305.33539,Wintinna,Coober pedy,2016.966,1.049
-27.81772,134.02137,307.89917,Wintinna,Coober pedy,2017.979,1.013
-27.82622,134.02366,301.12991,Wintinna,Coober pedy,2018.948,0.969
-27.83438,134.0264,297.37717,Wintinna,Coober pedy,2019.892,0.944
-27.84805,134.03101,292.06549,Wintinna,Coober pedy,2021.473,1.581
-27.8531,134.0327,289.72485,Wintinna,Coober pedy,2022.057,0.584
-27.86416,134.03668,294.88367,Wintinna,Coober pedy,2023.344,1.287
-27.86931,134.03875,295.04886,Wintinna,Coober pedy,2023.95,0.606
-27.87836,134.04278,291.23792,Wintinna,Coober pedy,2025.029,1.079
-27.88539,134.04623,290.04144,Wintinna,Coober pedy,2025.879,0.85
-27.8937,134.0507,284.41183,Wintinna,Coober pedy,2026.9,1.021
-27.90153,134.05533,284.8743,Wintinna,Coober pedy,2027.88,0.98
-27.90945,134.06046,287.30429,Wintinna,Coober pedy,2028.893,1.013
-27.9175,134.0661,286.73331,Mount Willoughby,Coober pedy,2029.944,1.051
-27.92452,134.07145,285.00891,Mount Willoughby,Coober pedy,2030.883,0.939
-27.93308,134.07812,283.00751,Mount Willoughby,Coober pedy,2032.037,1.154
-27.94199,134.08505,279.26776,Mount Willoughby,Coober pedy,2033.237,1.2
-27.94827,134.08994,280.1416,Mount Willoughby,Coober pedy,2034.083,0.846
-27.95518,134.09531,278.14313,Mount Willoughby,Coober pedy,2035.013,0.93
-27.96169,134.09994,277.80737,Mount Willoughby,Coober pedy,2035.866,0.853
-27.96963,134.10449,275.63806,Mount Willoughby,Coober pedy,2036.853,0.987
-27.97857,134.1084,274.86954,Mount Willoughby,Coober pedy,2037.916,1.063
-27.98752,134.11112,274.59012,Mount Willoughby,Coober pedy,2038.943,1.027
-27.9963,134.11273,279.41812,Mount Willoughby,Coober pedy,2039.929,0.986
-28.00505,134.11339,279.06805,Mount Willoughby,Coober pedy,2040.901,0.972
-28.01375,134.11308,280.98688,Mount Willoughby,Coober pedy,2041.866,0.965
-28.02262,134.11178,282.15906,Mount Willoughby,Coober pedy,2042.857,0.991
-28.03273,134.10937,284.0,Mount Willoughby,Coober pedy,2044.002,1.145
-28.0401,134.10759,282.88138,Mount Willoughby,Coober pedy,2044.837,0.835
-28.04923,134.10655,283.53403,Mount Willoughby,Coober pedy,2045.854,1.017
-28.05796,134.10721,281.4144,Mount Willoughby,Coober pedy,2046.824,0.97
-28.0666,134.10948,280.95325,Mount Willoughby,Coober pedy,2047.807,0.983
-28.0751,134.11347,284.0,Mount Willoughby,Coober pedy,2048.827,1.02
-28.08363,134.1197,283.0,Mount Willoughby,Coober pedy,2049.953,1.126
-28.08998,134.12547,280.99942,Mount Willoughby,Coober pedy,2050.857,0.904
-28.09863,134.13095,288.0,Mount Willoughby,Coober pedy,2051.957,1.1
-28.10646,134.13377,289.00168,Mount Willoughby,Coober pedy,2052.868,0.911
-28.11479,134.13495,286.97653,Mount Willoughby,Coober pedy,2053.798,0.93
-28.12536,134.13405,275.87527,Mount Willoughby,Coober pedy,2054.973,1.175
-28.1332,134.13285,276.00702,Mount Willoughby,Coober pedy,2055.85,0.877
-28.14161,134.13158,271.0,Mount Willoughby,Coober pedy,2056.79,0.94
-28.15091,134.1309,266.0,Mount Willoughby,Coober pedy,2057.823,1.033
-28.15945,134.13114,266.93671,Mount Willoughby,Coober pedy,2058.77,0.947
-28.16945,134.13247,268.0,Mount Willoughby,Coober pedy,2059.886,1.116
-28.17718,134.13432,268.00543,Mount Willoughby,Coober pedy,2060.762,0.876
-28.18602,134.13737,267.74344,Mount Willoughby,Coober pedy,2061.786,1.024
-28.19437,134.14095,268.02515,Mount Willoughby,Coober pedy,2062.776,0.99
-28.2047,134.14541,273.41312,Mount Willoughby,Coober pedy,2064.002,1.226
-28.21261,134.14882,274.0,Mount Willoughby,Coober pedy,2064.94,0.938
-28.21998,134.15143,275.0,Mount Willoughby,Coober pedy,2065.796,0.856
-28.22873,134.15334,274.06519,Mount Willoughby,Coober pedy,2066.784,0.988
-28.23751,134.15399,275.92194,Mount Willoughby,Coober pedy,2067.759,0.975
-28.24776,134.15397,277.87952,Mount Willoughby,Coober pedy,2068.895,1.136
-28.2556,134.15436,275.91049,Mount Willoughby,Coober pedy,2069.765,0.87
-28.26645,134.15554,274.16724,Mount Willoughby,Coober pedy,2070.973,1.208
-28.27569,134.15708,275.54178,Mount Willoughby,Coober pedy,2072.008,1.035
-28.28428,134.1586,275.39728,Mount Willoughby,Coober pedy,2072.972,0.964
-28.29145,134.15983,277.0,Mount Willoughby,Coober pedy,2073.776,0.804
-28.30014,134.16125,279.90421,Mount Willoughby,Coober pedy,2074.749,0.973
-28.31232,134.16339,278.48141,Mount Willoughby,Coober pedy,2076.115,1.366
-28.31766,134.16451,278.0,Mount Willoughby,Coober pedy,2076.717,0.602
-28.32699,134.16712,276.0,Mount Willoughby,Coober pedy,2077.782,1.065
-28.3357,134.17034,272.04083,Mount Willoughby,Coober pedy,2078.798,1.016
-28.34365,134.17329,271.96741,Mount Willoughby,Coober pedy,2079.725,0.927
-28.35302,134.17619,267.83847,Mount Willoughby,Coober pedy,2080.802,1.077
-28.36092,134.17816,273.48004,Mount Willoughby,Coober pedy,2081.699,0.897
-28.37081,134.18036,272.01324,Mount Willoughby,Coober pedy,2082.816,1.117
-28.37857,134.18208,270.0,Mount Willoughby,Coober pedy,2083.692,0.876
-28.38833,134.18392,267.75027,Mount Willoughby,Coober pedy,2084.789,1.097
-28.39638,134.18485,267.0,Mount Willoughby,Coober pedy,2085.686,0.897
-28.40537,134.18529,274.52475,Mount Willoughby,Coober pedy,2086.683,0.997
-28.41654,134.18538,267.74176,Mount Willoughby,Coober pedy,2087.921,1.238
-28.42382,134.18558,275.01602,Mount Willoughby,Coober pedy,2088.728,0.807
-28.43187,134.18832,273.18286,Mount Willoughby,Coober pedy,2089.66,0.932
-28.43976,134.19497,276.18762,Mount Willoughby,Coober pedy,2090.75,1.09
-28.44689,134.19938,266.21371,Mount Willoughby,Coober pedy,2091.651,0.901
-28.45633,134.19945,266.17578,Mount Willoughby,Coober pedy,2092.697,1.046
-28.46487,134.19736,268.09518,Mount Willoughby,Coober pedy,2093.665,0.968
-28.47377,134.19881,270.01221,Mount Willoughby,Coober pedy,2094.662,0.997
-28.48186,134.20239,269.82794,Mount Willoughby,Coober pedy,2095.625,0.963
-28.49096,134.2067,263.97836,Mount Willoughby,Coober pedy,2096.718,1.093
-28.49797,134.21173,267.17529,Mount Willoughby,Coober pedy,2097.638,0.92
-28.50439,134.21852,261.63937,Mount Willoughby,Coober pedy,2098.612,0.974
-28.5115,134.22519,270.0473,Mount Willoughby,Coober pedy,2099.635,1.023
-28.52084,134.23076,271.28696,Mount Willoughby,Coober pedy,2100.805,1.17
-28.52761,134.23431,272.34332,Mount Willoughby,Coober pedy,2101.632,0.827
-28.53593,134.23866,278.47757,Mount Willoughby,Coober pedy,2102.648,1.016
-28.54361,134.24296,283.34879,Mount Willoughby,Coober pedy,2103.598,0.95
-28.551,134.24942,278.04538,Mount Willoughby,Coober pedy,2104.633,1.035
-28.55746,134.25849,278.65601,Mount Willoughby,Coober pedy,2105.773,1.14
-28.56269,134.26524,282.96896,Mount Willoughby,Coober pedy,2106.652,0.879
-28.56991,134.27058,283.57416,Mount Willoughby,Coober pedy,2107.608,0.956
-28.57771,134.27659,277.5163,Mount Willoughby,Coober pedy,2108.653,1.045
-28.58431,134.28383,276.99985,Mount Willoughby,Coober pedy,2109.671,1.018
-28.58954,134.29084,278.36661,Mount Willoughby,Coober pedy,2110.569,0.898
-28.59739,134.29577,276.98038,Mount Willoughby,Coober pedy,2111.564,0.995
-28.60721,134.29982,280.07779,Mount Willoughby,Coober pedy,2112.722,1.158
-28.61468,134.30497,279.11694,Mount Willoughby,Coober pedy,2113.691,0.969
-28.62114,134.31143,272.35623,Mount Willoughby,Coober pedy,2114.646,0.955
-28.62699,134.31992,268.44766,Mount Willoughby,Coober pedy,2115.699,1.053
-28.63062,134.32779,274.0,Mount Willoughby,Coober pedy,2116.567,0.868
-28.6341,134.33755,270.0,Mount Willoughby,Coober pedy,2117.596,1.029
-28.63951,134.34645,272.19882,Mount Willoughby,Coober pedy,2118.653,1.057
-28.64406,134.35405,271.01712,Mount Willoughby,Coober pedy,2119.551,0.898
-28.64625,134.36484,274.93106,Mount Willoughby,Coober pedy,2120.633,1.082
-28.65003,134.37366,270.23795,Mount Willoughby,Coober pedy,2121.592,0.959
-28.65642,134.38048,268.32025,Mount Willoughby,Coober pedy,2122.565,0.973
-28.66105,134.38928,270.42548,Mount Willoughby,Coober pedy,2123.567,1.002
-28.66313,134.3989,270.70279,Mount Willoughby,Coober pedy,2124.535,0.968
-28.66749,134.40766,268.33527,Mount Willoughby,Coober pedy,2125.518,0.983
-28.67303,134.41634,273.12653,Mount Willoughby,Coober pedy,2126.565,1.047
-28.67587,134.42597,272.73135,Mount Willoughby,Coober pedy,2127.557,0.992
-28.67925,134.43503,274.81494,Mount Willoughby,Coober pedy,2128.518,0.961
-28.68522,134.44263,278.82434,Mount Willoughby,Coober pedy,2129.513,0.995
-28.69323,134.44838,272.36856,Mount Willoughby,Coober pedy,2130.564,1.051
-28.70085,134.45347,257.90475,Mount Willoughby,Coober pedy,2131.544,0.98
-28.71,134.45959,246.06018,Mount Willoughby,Coober pedy,2132.721,1.177
-28.71613,134.46426,245.22792,Mount Willoughby,Coober pedy,2133.539,0.818
-28.72301,134.47147,250.08481,Mount Willoughby,Coober pedy,2134.577,1.038
-28.72837,134.47892,257.4425,Mount Willoughby,Coober pedy,2135.516,0.939
-28.73485,134.48601,254.28937,Mount Willoughby,Coober pedy,2136.514,0.998
-28.74276,134.49175,257.54752,Mount Willoughby,Coober pedy,2137.555,1.041
-28.74984,134.49742,247.09721,Mount Willoughby,Coober pedy,2138.515,0.96
-28.75673,134.50346,236.88144,Mount Willoughby,Coober pedy,2139.48,0.965
-28.76394,134.50971,234.02675,Mount Willoughby,Coober pedy,2140.486,1.006
-28.77159,134.51556,236.67876,Mount Willoughby,Coober pedy,2141.508,1.022
-28.77949,134.52064,240.4225,Mount Willoughby,Coober pedy,2142.514,1.006
-28.78802,134.52538,234.94203,Mount Willoughby,Coober pedy,2143.567,1.053
-28.79561,134.52969,231.06142,Mount Willoughby,Coober pedy,2144.508,0.941
-28.80186,134.53699,233.4252,Mount Willoughby,Coober pedy,2145.502,0.994
-28.80539,134.54628,231.41833,Mount Willoughby,Coober pedy,2146.49,0.988
-28.81113,134.55399,232.34752,Mount Willoughby,Coober pedy,2147.475,0.985
-28.81959,134.55932,228.01846,Coober Pedy,Coober pedy,2148.547,1.072
-28.82765,134.56472,238.07756,Coober Pedy,Coober pedy,2149.584,1.037
-28.8346,134.57022,246.74512,Coober Pedy,Coober pedy,2150.523,0.939
-28.8418,134.57699,252.08881,Coober Pedy,Coober pedy,2151.559,1.036
-28.84697,134.58482,249.36057,Coober Pedy,Coober pedy,2152.514,0.955
-28.85087,134.59379,246.46545,Coober Pedy,Coober pedy,2153.49,0.976
-28.85605,134.60168,228.70038,Coober Pedy,Coober pedy,2154.45,0.96
-28.86611,134.61293,214.60812,Coober Pedy,Coober pedy,2156.015,1.565
-28.86954,134.61643,211.68503,Coober Pedy,Coober pedy,2156.526,0.511
-28.87755,134.6223,208.10345,Coober Pedy,Coober pedy,2157.582,1.056
-28.88475,134.62676,210.49525,Coober Pedy,Coober pedy,2158.491,0.909
-28.89209,134.6323,222.38916,Coober Pedy,Coober pedy,2159.468,0.977
-28.8993,134.63892,231.70395,Coober Pedy,Coober pedy,2160.495,1.027
-28.90539,134.64566,231.45891,Coober Pedy,Coober pedy,2161.437,0.942
-28.91177,134.65284,231.65742,Coober Pedy,Coober pedy,2162.432,0.995
-28.9196,134.65856,230.0,Coober Pedy,Coober pedy,2163.464,1.032
-28.92921,134.66351,228.0,Coober Pedy,Coober pedy,2164.633,1.169
-28.93577,134.66692,225.7056,Coober Pedy,Coober pedy,2165.432,0.799
-28.94344,134.6718,223.9411,Coober Pedy,Coober pedy,2166.406,0.974
-28.95094,134.6775,218.8623,Coober Pedy,Coober pedy,2167.406,1.0
-28.95943,134.68196,216.9119,Coober Pedy,Coober pedy,2168.443,1.037
-28.96817,134.68378,212.86594,Coober Pedy,Coober pedy,2169.428,0.985
-28.97722,134.68416,220.0,Coober Pedy,Coober pedy,2170.432,1.004
-28.98582,134.68523,221.92297,Coober Pedy,Coober pedy,2171.391,0.959
-28.99436,134.68831,222.10393,Coober Pedy,Coober pedy,2172.384,0.993
-29.00163,134.69439,227.0,Coober Pedy,Coober pedy,2173.384,1.0
-29.00662,134.70697,227.50105,Coober Pedy,Coober pedy,2174.729,1.345
-29.00947,134.71326,227.36302,Coober Pedy,Coober pedy,2175.418,0.689
-29.01765,134.72068,228.79256,Coober Pedy,Coober pedy,2176.578,1.16
-29.02259,134.72657,227.83423,Coober Pedy,Coober pedy,2177.371,0.793
-29.02433,134.73617,228.91563,Coober Pedy,Coober pedy,2178.326,0.955
-29.02148,134.74519,221.90604,Coober Pedy,Coober pedy,2179.26,0.934
-29.01568,134.75239,222.3918,Coober Pedy,Coober pedy,2180.211,0.951
-29.02253,134.75668,220.56102,Coober Pedy,Coober pedy,2181.078,0.867
-29.02441,134.76567,227.0,Coober Pedy,Coober pedy,2181.978,0.9
-29.02604,134.77468,221.34639,Coober Pedy,Coober pedy,2182.874,0.896
-29.03091,134.78313,222.78073,Coober Pedy,Coober pedy,2183.858,0.984
-29.03803,134.79123,218.70947,Coober Pedy,Coober pedy,2184.974,1.116
-29.04392,134.79794,224.53197,Coober Pedy,Coober pedy,2185.898,0.924
-29.05322,134.80854,213.53169,Coober Pedy,Coober pedy,2187.357,1.459
-29.05674,134.81251,208.10162,Coober Pedy,Coober pedy,2187.906,0.549
-29.06314,134.8214,205.02789,Coober Pedy,Coober pedy,2189.025,1.119
-29.06718,134.82877,202.14908,Coober Pedy,Coober pedy,2189.871,0.846
-29.07119,134.83844,205.70026,Coober Pedy,Coober pedy,2190.912,1.041
-29.07411,134.84762,211.53622,Coober Pedy,Coober pedy,2191.863,0.951
-29.07831,134.85671,205.3976,Coober Pedy,Coober pedy,2192.863,1.0
-29.08391,134.86579,209.0,Coober Pedy,Coober pedy,2193.943,1.08
-29.08852,134.87419,209.59561,Coober Pedy,Coober pedy,2194.907,0.964
-29.09338,134.88357,211.04524,Coober Pedy,Coober pedy,2195.967,1.06
-29.09784,134.89131,214.03424,Coober Pedy,Coober pedy,2196.868,0.901
-29.10525,134.89693,215.0,Coober Pedy,Coober pedy,2197.855,0.987
-29.11371,134.9009,219.29668,Coober Pedy,Coober pedy,2198.869,1.014
-29.12162,134.90557,227.72995,Coober Pedy,Coober pedy,2199.857,0.988
-29.12987,134.90974,220.30324,Coober Pedy,Coober pedy,2200.857,1.0
-29.13801,134.91335,210.69727,Coober Pedy,Coober pedy,2201.825,0.968
-29.14606,134.91856,210.60002,Coober Pedy,Coober pedy,2202.851,1.026
-29.15309,134.92564,212.47084,Coober Pedy,Coober pedy,2203.891,1.04
-29.15978,134.93155,217.32007,Coober Pedy,Coober pedy,2204.829,0.938
-29.16872,134.93596,220.99274,Coober Pedy,Coober pedy,2205.909,1.08
-29.17663,134.93811,222.92676,Coober Pedy,Coober pedy,2206.81,0.901
-29.18455,134.94295,224.99644,Coober Pedy,Coober pedy,2207.806,0.996
-29.19123,134.95014,215.61389,Coober Pedy,Coober pedy,2208.824,1.018
-29.19889,134.95512,210.63876,Coober Pedy,Coober pedy,2209.801,0.977
-29.20762,134.95703,209.28572,Coober Pedy,Coober pedy,2210.786,0.985
-29.21685,134.95748,204.06653,Coober Pedy,Coober pedy,2211.81,1.024
-29.22788,134.95801,211.64732,Coober Pedy,Coober pedy,2213.034,1.224
-29.23517,134.95853,218.69518,Coober Pedy,Coober pedy,2213.844,0.81
-29.24435,134.96013,218.83954,Coober Pedy,Coober pedy,2214.873,1.029
-29.25235,134.96187,216.46916,Coober Pedy,Coober pedy,2215.776,0.903
-29.26261,134.9641,215.16872,Ingomar,Coober pedy,2216.934,1.158
-29.27528,134.9669,215.45029,Ingomar,Coober pedy,2218.364,1.43
-29.27936,134.96779,216.26378,Ingomar,Coober pedy,2218.824,0.46
-29.28772,134.96961,207.43097,Ingomar,Coober pedy,2219.767,0.943
-29.29706,134.97166,200.31956,Ingomar,Coober pedy,2220.821,1.054
-29.30551,134.9735,195.14378,Ingomar,Coober pedy,2221.775,0.954
-29.31407,134.97538,192.85323,Ingomar,Coober pedy,2222.741,0.966
-29.32305,134.97755,198.54465,Ingomar,Coober pedy,2223.758,1.017
-29.33206,134.98079,202.11273,Ingomar,Coober pedy,2224.805,1.047
-29.34004,134.98379,202.92273,Ingomar,Coober pedy,2225.736,0.931
-29.3493,134.9861,205.76057,Ingomar,Coober pedy,2226.787,1.051
-29.35843,134.98718,207.2265,Ingomar,Coober pedy,2227.804,1.017
-29.36693,134.98759,200.0,Ingomar,Coober pedy,2228.747,0.943
-29.37615,134.99028,209.86281,Ingomar,Coober pedy,2229.802,1.055
-29.38388,134.9949,207.0,Ingomar,Coober pedy,2230.769,0.967
-29.39243,134.99982,206.17128,Ingomar,Coober pedy,2231.83,1.061
-29.40007,135.00327,197.01064,Ingomar,Coober pedy,2232.741,0.911
-29.40902,135.0066,196.02068,Ingomar,Coober pedy,2233.784,1.043
-29.42274,135.01158,207.83545,Ingomar,Coober pedy,2235.38,1.596
-29.42617,135.01283,207.30431,Ingomar,Coober pedy,2235.779,0.399
-29.4348,135.01541,202.90793,Ingomar,Coober pedy,2236.768,0.989
-29.44471,135.01682,195.55348,Ingomar,Coober pedy,2237.875,1.107
